266:351 0:266:351:3:3 
233:266 2:233:266:2:2 
318:159 0:318:159:3:3 
548:43 2:548:43:2:2 
506:423 0:506:423:3:3 
363:498 0:363:498:3:3 
271:271 0:271:271:3:3 
459:39 0:459:39:3:3 
545:186 0:545:186:3:3 
854:172 2:854:172:2:2 
782:185 2:782:185:2:2 
592:379 0:592:379:3:3 
611:425 0:611:425:3:3 
777:287 0:777:287:3:3 
227:464 0:227:464:3:3 
234:82 2:234:82:2:2 
469:371 0:469:371:3:3 
587:432 0:587:432:3:3 
843:10 2:843:10:2:2 
292:284 0:292:284:3:3 
113:297 2:113:297:2:2 
900:467 0:900:467:3:3 
824:14 0:824:14:3:3 
776:193 0:776:193:3:3 
780:233 0:780:233:3:3 
834:331 2:834:331:2:2 
505:71 0:505:71:3:3 
583:68 2:583:68:2:2 
575:452 0:575:452:3:3 
344:195 0:344:195:3:3 
321:206 0:321:206:3:3 
424:59 0:424:59:3:3 
832:168 0:832:168:3:3 
207:336 0:207:336:3:3 
819:82 0:819:82:3:3 
468:172 0:468:172:3:3 
454:395 3:454:395:3:3 
790:337 2:790:337:2:2 
277:386 0:277:386:3:3 
95:399 0:95:399:3:3 
192:166 3:192:166:3:3 
411:452 2:411:452:2:2 
50:60 0:50:60:3:3 
127:62 0:127:62:3:3 
188:146 2:188:146:2:2 
468:386 2:468:386:2:2 
496:228 0:496:228:3:3 
384:487 0:384:487:3:3 
37:403 0:37:403:3:3 
79:40 0:79:40:3:3 
337:441 2:337:441:2:2 
233:376 0:233:376:3:3 
268:169 0:268:169:3:3 
586:188 2:586:188:2:2 
201:154 2:201:154:2:2 
609:245 0:609:245:3:3 
899:345 2:899:345:2:2 
225:268 0:225:268:3:3 
361:109 2:361:109:2:2 
120:38 0:120:38:3:3 
581:103 0:581:103:3:3 
619:444 3:619:444:3:3 
894:246 2:894:246:2:2 
72:137 0:72:137:3:3 
514:32 0:514:32:3:3 
642:237 0:642:237:3:3 
665:180 2:665:180:2:2 
442:7 0:442:7:3:3 
745:358 0:745:358:3:3 
557:52 0:557:52:3:3 
391:66 0:391:66:3:3 
837:414 3:837:414:3:3 
675:79 2:675:79:2:2 
162:390 2:162:390:2:2 
91:276 0:91:276:3:3 
73:289 2:73:289:2:2 
479:448 2:479:448:2:2 
206:71 0:206:71:3:3 
232:478 2:232:478:2:2 
344:408 2:344:408:2:2 
219:200 2:219:200:2:2 
609:320 2:609:320:2:2 
183:429 0:183:429:3:3 
295:311 2:295:311:2:2 
6:174 0:6:174:3:3 
816:102 0:816:102:3:3 
580:199 2:580:199:2:2 
449:149 2:449:149:2:2 
162:104 2:162:104:2:2 
219:121 0:219:121:3:3 
385:399 0:385:399:3:3 
684:37 0:684:37:3:3 
333:465 0:333:465:3:3 
209:67 0:209:67:3:3 
872:285 0:872:285:3:3 
708:163 0:708:163:3:3 
157:163 0:157:163:3:3 
765:462 0:765:462:3:3 
788:123 0:788:123:3:3 
366:107 2:366:107:2:2 
318:462 2:318:462:2:2 
891:408 0:891:408:3:3 
393:21 2:393:21:2:2 
637:244 0:637:244:3:3 
413:458 2:413:458:2:2 
342:464 0:342:464:3:3 
753:415 2:753:415:2:2 
471:308 0:471:308:3:3 
861:350 3:861:350:3:3 
238:33 2:238:33:2:2 
20:348 0:20:348:3:3 
459:276 0:459:276:3:3 
422:408 0:422:408:3:3 
208:20 2:208:20:2:2 
741:182 2:741:182:2:2 
265:83 3:265:83:3:3 
584:335 2:584:335:2:2 
488:292 2:488:292:2:2 
470:116 2:470:116:2:2 
41:35 3:41:35:3:3 
319:331 2:319:331:2:2 
579:180 2:579:180:2:2 
160:198 0:160:198:3:3 
768:261 0:768:261:3:3 
740:449 2:740:449:2:2 
298:188 3:298:188:3:3 
51:19 2:51:19:2:2 
658:332 0:658:332:3:3 
199:108 2:199:108:2:2 
162:18 2:162:18:2:2 
242:465 0:242:465:3:3 
354:247 0:354:247:3:3 
616:222 0:616:222:3:3 
246:393 0:246:393:3:3 
216:204 2:216:204:2:2 
179:448 2:179:448:2:2 
772:107 0:772:107:3:3 
169:58 2:169:58:2:2 
246:56 0:246:56:3:3 
84:323 2:84:323:2:2 
344:48 3:344:48:3:3 
127:367 0:127:367:3:3 
481:361 2:481:361:2:2 
409:500 0:409:500:3:3 
625:173 2:625:173:2:2 
501:102 0:501:102:3:3 
231:317 2:231:317:2:2 
362:444 0:362:444:3:3 
175:215 2:175:215:2:2 
606:219 0:606:219:3:3 
771:418 0:771:418:3:3 
517:330 0:517:330:3:3 
169:468 0:169:468:3:3 
585:303 2:585:303:2:2 
654:365 0:654:365:3:3 
639:273 2:639:273:2:2 
235:87 2:235:87:2:2 
715:321 0:715:321:3:3 
771:51 2:771:51:2:2 
567:459 2:567:459:2:2 
297:440 3:297:440:3:3 
814:375 0:814:375:3:3 
139:397 0:139:397:3:3 
529:5 0:529:5:3:3 
69:196 2:69:196:2:2 
197:415 0:197:415:3:3 
771:64 0:771:64:3:3 
457:470 0:457:470:3:3 
885:34 2:885:34:2:2 
175:161 2:175:161:2:2 
581:313 0:581:313:3:3 
177:163 3:177:163:3:3 
140:49 2:140:49:2:2 
514:226 3:514:226:3:3 
733:494 0:733:494:3:3 
615:416 0:615:416:3:3 
864:355 2:864:355:2:2 
311:56 0:311:56:3:3 
651:391 0:651:391:3:3 
71:317 2:71:317:2:2 
510:136 2:510:136:2:2 
663:308 2:663:308:2:2 
647:320 2:647:320:2:2 
154:350 2:154:350:2:2 
210:60 0:210:60:3:3 
818:319 2:818:319:2:2 
766:473 0:766:473:3:3 
163:206 0:163:206:3:3 
385:88 0:385:88:3:3 
774:132 2:774:132:2:2 
263:91 0:263:91:3:3 
49:203 0:49:203:3:3 
613:164 2:613:164:2:2 
803:62 0:803:62:3:3 
567:9 2:567:9:2:2 
382:337 0:382:337:3:3 
756:70 0:756:70:3:3 
76:280 0:76:280:3:3 
817:206 0:817:206:3:3 
417:216 0:417:216:3:3 
346:302 0:346:302:3:3 
54:23 0:54:23:3:3 
826:116 0:826:116:3:3 
244:52 3:244:52:3:3 
426:390 2:426:390:2:2 
669:458 0:669:458:3:3 
74:192 2:74:192:2:2 
27:457 2:27:457:2:2 
589:307 0:589:307:3:3 
720:430 0:720:430:3:3 
276:132 2:276:132:2:2 
404:433 2:404:433:2:2 
579:485 2:579:485:2:2 
870:292 0:870:292:3:3 
105:366 0:105:366:3:3 
859:21 0:859:21:3:3 
570:224 3:570:224:3:3 
536:48 0:536:48:3:3 
241:286 0:241:286:3:3 
313:121 0:313:121:3:3 
242:49 0:242:49:3:3 
495:353 0:495:353:3:3 
319:116 3:319:116:3:3 
744:179 0:744:179:3:3 
247:256 2:247:256:2:2 
746:481 0:746:481:3:3 
485:411 0:485:411:3:3 
289:224 0:289:224:3:3 
492:425 0:492:425:3:3 
857:485 2:857:485:2:2 
532:139 0:532:139:3:3 
644:461 0:644:461:3:3 
242:275 0:242:275:3:3 
99:358 2:99:358:2:2 
669:14 2:669:14:2:2 
856:219 0:856:219:3:3 
832:10 2:832:10:2:2 
533:270 2:533:270:2:2 
863:360 2:863:360:2:2 
520:322 0:520:322:3:3 
494:389 0:494:389:3:3 
670:392 2:670:392:2:2 
17:312 0:17:312:3:3 
240:143 0:240:143:3:3 
184:196 2:184:196:2:2 
648:230 2:648:230:2:2 
460:444 0:460:444:3:3 
355:174 0:355:174:3:3 
353:212 2:353:212:2:2 
782:113 2:782:113:2:2 
198:264 2:198:264:2:2 
589:113 3:589:113:3:3 
620:169 3:620:169:3:3 
880:427 3:880:427:3:3 
26:218 0:26:218:3:3 
739:52 0:739:52:3:3 
807:190 2:807:190:2:2 
481:260 0:481:260:3:3 
133:499 0:133:499:3:3 
664:440 0:664:440:3:3 
711:74 2:711:74:2:2 
74:413 2:74:413:2:2 
572:396 3:572:396:3:3 
577:34 0:577:34:3:3 
7:469 2:7:469:2:2 
88:17 0:88:17:3:3 
491:60 0:491:60:3:3 
843:163 0:843:163:3:3 
259:178 0:259:178:3:3 
117:394 0:117:394:3:3 
814:288 2:814:288:2:2 
192:127 0:192:127:3:3 
374:363 2:374:363:2:2 
605:485 0:605:485:3:3 
529:441 2:529:441:2:2 
607:299 2:607:299:2:2 
311:382 0:311:382:3:3 
791:48 2:791:48:2:2 
353:44 2:353:44:2:2 
335:116 0:335:116:3:3 
29:389 2:29:389:2:2 
601:326 2:601:326:2:2 
749:74 3:749:74:3:3 
838:117 2:838:117:2:2 
733:416 0:733:416:3:3 
553:235 0:553:235:3:3 
757:75 0:757:75:3:3 
704:73 0:704:73:3:3 
153:245 2:153:245:2:2 
886:353 2:886:353:2:2 
102:304 0:102:304:3:3 
267:333 0:267:333:3:3 
760:137 2:760:137:2:2 
328:333 2:328:333:2:2 
36:134 2:36:134:2:2 
729:341 2:729:341:2:2 
383:297 2:383:297:2:2 
405:471 2:405:471:2:2 
558:7 2:558:7:2:2 
7:263 2:7:263:2:2 
279:482 2:279:482:2:2 
376:89 0:376:89:3:3 
547:274 0:547:274:3:3 
391:500 2:391:500:2:2 
801:4 0:801:4:3:3 
804:131 2:804:131:2:2 
534:124 0:534:124:3:3 
276:356 2:276:356:2:2 
666:172 0:666:172:3:3 
390:292 2:390:292:2:2 
263:46 0:263:46:3:3 
102:18 0:102:18:3:3 
604:496 0:604:496:3:3 
163:234 0:163:234:3:3 
403:445 2:403:445:2:2 
180:71 0:180:71:3:3 
495:193 0:495:193:3:3 
576:337 0:576:337:3:3 
686:282 0:686:282:3:3 
618:52 2:618:52:2:2 
633:222 2:633:222:2:2 
92:179 0:92:179:3:3 
220:376 2:220:376:2:2 
76:415 0:76:415:3:3 
148:124 0:148:124:3:3 
205:125 0:205:125:3:3 
741:411 2:741:411:2:2 
579:304 2:579:304:2:2 
608:320 0:608:320:3:3 
96:404 2:96:404:2:2 
579:449 0:579:449:3:3 
428:435 2:428:435:2:2 
860:430 0:860:430:3:3 
76:381 2:76:381:2:2 
750:47 2:750:47:2:2 
351:309 0:351:309:3:3 
835:248 0:835:248:3:3 
750:389 0:750:389:3:3 
347:434 0:347:434:3:3 
773:178 2:773:178:2:2 
351:346 0:351:346:3:3 
503:15 0:503:15:3:3 
322:417 2:322:417:2:2 
716:444 0:716:444:3:3 
184:21 0:184:21:3:3 
458:412 0:458:412:3:3 
366:381 0:366:381:3:3 
575:75 0:575:75:3:3 
298:229 0:298:229:3:3 
32:473 0:32:473:3:3 
595:84 2:595:84:2:2 
569:166 2:569:166:2:2 
203:160 3:203:160:3:3 
296:478 0:296:478:3:3 
369:184 2:369:184:2:2 
766:394 2:766:394:2:2 
94:404 2:94:404:2:2 
835:423 3:835:423:3:3 
194:293 2:194:293:2:2 
611:266 2:611:266:2:2 
146:64 0:146:64:3:3 
679:366 0:679:366:3:3 
663:349 2:663:349:2:2 
222:495 0:222:495:3:3 
739:195 2:739:195:2:2 
868:293 0:868:293:3:3 
502:111 0:502:111:3:3 
449:145 2:449:145:2:2 
472:46 2:472:46:2:2 
626:371 0:626:371:3:3 
644:86 2:644:86:2:2 
421:475 2:421:475:2:2 
61:36 0:61:36:3:3 
189:111 0:189:111:3:3 
635:387 2:635:387:2:2 
374:85 0:374:85:3:3 
309:101 2:309:101:2:2 
819:200 2:819:200:2:2 
331:290 2:331:290:2:2 
4:324 2:4:324:2:2 
819:121 2:819:121:2:2 
17:215 0:17:215:3:3 
535:397 0:535:397:3:3 
3:4 2:3:4:2:2 
192:91 0:192:91:3:3 
193:438 2:193:438:2:2 
47:343 0:47:343:3:3 
529:60 0:529:60:3:3 
186:163 2:186:163:2:2 
516:334 0:516:334:3:3 
3:149 0:3:149:3:3 
432:345 0:432:345:3:3 
430:180 0:430:180:3:3 
329:39 2:329:39:2:2 
850:387 0:850:387:3:3 
796:450 0:796:450:3:3 
537:438 2:537:438:2:2 
339:250 2:339:250:2:2 
291:127 2:291:127:2:2 
310:265 0:310:265:3:3 
477:280 2:477:280:2:2 
562:158 0:562:158:3:3 
600:277 2:600:277:2:2 
874:156 0:874:156:3:3 
582:229 2:582:229:2:2 
234:127 0:234:127:3:3 
141:481 0:141:481:3:3 
401:107 0:401:107:3:3 
291:460 0:291:460:3:3 
168:385 0:168:385:3:3 
462:103 2:462:103:2:2 
304:65 0:304:65:3:3 
894:115 0:894:115:3:3 
784:315 2:784:315:2:2 
894:42 2:894:42:2:2 
40:358 3:40:358:3:3 
43:428 2:43:428:2:2 
760:74 0:760:74:3:3 
888:127 0:888:127:3:3 
448:247 2:448:247:2:2 
357:196 2:357:196:2:2 
68:9 2:68:9:2:2 
769:58 0:769:58:3:3 
594:49 0:594:49:3:3 
390:34 0:390:34:3:3 
546:332 0:546:332:3:3 
214:422 0:214:422:3:3 
290:398 0:290:398:3:3 
826:44 0:826:44:3:3 
367:140 0:367:140:3:3 
314:376 0:314:376:3:3 
48:420 0:48:420:3:3 
158:169 2:158:169:2:2 
470:143 0:470:143:3:3 
418:298 0:418:298:3:3 
185:13 0:185:13:3:3 
247:23 2:247:23:2:2 
774:87 0:774:87:3:3 
55:290 2:55:290:2:2 
263:470 2:263:470:2:2 
485:322 0:485:322:3:3 
745:225 2:745:225:2:2 
807:149 0:807:149:3:3 
845:34 3:845:34:3:3 
369:489 2:369:489:2:2 
42:273 2:42:273:2:2 
261:49 0:261:49:3:3 
502:235 2:502:235:2:2 
835:212 0:835:212:3:3 
360:244 2:360:244:2:2 
731:391 2:731:391:2:2 
165:469 2:165:469:2:2 
241:183 2:241:183:2:2 
792:147 2:792:147:2:2 
703:85 0:703:85:3:3 
523:435 0:523:435:3:3 
802:334 0:802:334:3:3 
360:487 3:360:487:3:3 
857:477 2:857:477:2:2 
160:187 0:160:187:3:3 
82:51 2:82:51:2:2 
821:186 2:821:186:2:2 
15:119 0:15:119:3:3 
532:323 2:532:323:2:2 
735:452 2:735:452:2:2 
417:206 0:417:206:3:3 
845:260 2:845:260:2:2 
351:463 0:351:463:3:3 
715:99 0:715:99:3:3 
65:242 0:65:242:3:3 
892:225 2:892:225:2:2 
623:371 0:623:371:3:3 
583:118 2:583:118:2:2 
521:39 0:521:39:3:3 
868:330 2:868:330:2:2 
28:17 0:28:17:3:3 
434:280 2:434:280:2:2 
606:450 0:606:450:3:3 
626:260 2:626:260:2:2 
274:497 0:274:497:3:3 
810:207 2:810:207:2:2 
875:495 0:875:495:3:3 
303:14 0:303:14:3:3 
341:327 2:341:327:2:2 
805:456 0:805:456:3:3 
329:391 0:329:391:3:3 
165:105 0:165:105:3:3 
353:281 0:353:281:3:3 
864:182 2:864:182:2:2 
616:385 2:616:385:2:2 
763:62 2:763:62:2:2 
621:144 0:621:144:3:3 
264:465 2:264:465:2:2 
553:496 2:553:496:2:2 
681:203 0:681:203:3:3 
330:59 0:330:59:3:3 
592:410 0:592:410:3:3 
866:89 2:866:89:2:2 
867:272 0:867:272:3:3 
316:122 2:316:122:2:2 
623:71 0:623:71:3:3 
97:141 0:97:141:3:3 
169:264 2:169:264:2:2 
540:265 0:540:265:3:3 
311:398 0:311:398:3:3 
876:241 0:876:241:3:3 
70:184 0:70:184:3:3 
491:149 0:491:149:3:3 
808:81 0:808:81:3:3 
771:103 0:771:103:3:3 
641:95 0:641:95:3:3 
405:301 2:405:301:2:2 
339:41 0:339:41:3:3 
231:79 3:231:79:3:3 
399:379 2:399:379:2:2 
453:209 0:453:209:3:3 
2:381 2:2:381:2:2 
59:166 0:59:166:3:3 
277:355 3:277:355:3:3 
634:318 0:634:318:3:3 
28:166 2:28:166:2:2 
163:68 0:163:68:3:3 
662:126 2:662:126:2:2 
224:86 0:224:86:3:3 
781:200 3:781:200:3:3 
173:99 0:173:99:3:3 
286:258 2:286:258:2:2 
364:319 2:364:319:2:2 
803:212 3:803:212:3:3 
254:150 0:254:150:3:3 
662:233 0:662:233:3:3 
684:369 0:684:369:3:3 
379:139 2:379:139:2:2 
733:220 3:733:220:3:3 
609:470 2:609:470:2:2 
133:72 2:133:72:2:2 
78:19 0:78:19:3:3 
594:370 0:594:370:3:3 
765:235 0:765:235:3:3 
103:452 2:103:452:2:2 
660:361 2:660:361:2:2 
647:29 2:647:29:2:2 
426:419 0:426:419:3:3 
708:29 3:708:29:3:3 
228:180 2:228:180:2:2 
106:331 0:106:331:3:3 
43:182 3:43:182:3:3 
831:337 2:831:337:2:2 
464:129 0:464:129:3:3 
880:128 0:880:128:3:3 
11:340 2:11:340:2:2 
566:6 0:566:6:3:3 
536:469 2:536:469:2:2 
720:338 2:720:338:2:2 
560:491 2:560:491:2:2 
872:429 0:872:429:3:3 
360:65 2:360:65:2:2 
199:440 0:199:440:3:3 
381:437 0:381:437:3:3 
128:327 2:128:327:2:2 
807:185 2:807:185:2:2 
854:302 0:854:302:3:3 
78:463 0:78:463:3:3 
66:495 2:66:495:2:2 
449:285 0:449:285:3:3 
892:39 2:892:39:2:2 
30:338 2:30:338:2:2 
603:188 0:603:188:3:3 
274:160 0:274:160:3:3 
238:145 0:238:145:3:3 
555:49 3:555:49:3:3 
114:419 0:114:419:3:3 
238:101 3:238:101:3:3 
649:436 0:649:436:3:3 
759:305 0:759:305:3:3 
892:150 0:892:150:3:3 
749:251 3:749:251:3:3 
15:349 2:15:349:2:2 
42:23 0:42:23:3:3 
8:411 3:8:411:3:3 
304:460 0:304:460:3:3 
781:113 2:781:113:2:2 
542:344 0:542:344:3:3 
321:116 0:321:116:3:3 
764:472 0:764:472:3:3 
152:272 2:152:272:2:2 
644:264 0:644:264:3:3 
368:425 0:368:425:3:3 
868:366 0:868:366:3:3 
800:6 0:800:6:3:3 
548:397 2:548:397:2:2 
273:122 0:273:122:3:3 
436:466 2:436:466:2:2 
520:389 2:520:389:2:2 
350:120 0:350:120:3:3 
199:431 2:199:431:2:2 
887:435 3:887:435:3:3 
565:443 0:565:443:3:3 
866:138 0:866:138:3:3 
739:104 0:739:104:3:3 
684:410 2:684:410:2:2 
249:244 0:249:244:3:3 
535:43 0:535:43:3:3 
306:85 2:306:85:2:2 
658:254 2:658:254:2:2 
587:44 2:587:44:2:2 
592:390 0:592:390:3:3 
496:299 0:496:299:3:3 
879:118 2:879:118:2:2 
667:116 3:667:116:3:3 
504:222 0:504:222:3:3 
206:487 2:206:487:2:2 
549:120 0:549:120:3:3 
511:237 0:511:237:3:3 
22:232 2:22:232:2:2 
867:413 0:867:413:3:3 
226:271 0:226:271:3:3 
154:464 2:154:464:2:2 
690:190 2:690:190:2:2 
875:134 0:875:134:3:3 
708:489 0:708:489:3:3 
329:110 2:329:110:2:2 
112:362 0:112:362:3:3 
809:276 0:809:276:3:3 
224:276 3:224:276:3:3 
279:360 2:279:360:2:2 
487:453 0:487:453:3:3 
163:403 0:163:403:3:3 
475:389 2:475:389:2:2 
616:368 2:616:368:2:2 
439:102 0:439:102:3:3 
97:395 0:97:395:3:3 
888:362 2:888:362:2:2 
337:420 2:337:420:2:2 
233:347 0:233:347:3:3 
840:461 0:840:461:3:3 
707:463 2:707:463:2:2 
537:307 0:537:307:3:3 
477:320 0:477:320:3:3 
723:24 2:723:24:2:2 
562:166 0:562:166:3:3 
525:306 2:525:306:2:2 
675:413 0:675:413:3:3 
605:68 0:605:68:3:3 
842:438 0:842:438:3:3 
405:148 2:405:148:2:2 
79:301 0:79:301:3:3 
561:486 0:561:486:3:3 
229:368 0:229:368:3:3 
606:162 2:606:162:2:2 
106:397 0:106:397:3:3 
1:111 0:1:111:3:3 
475:208 0:475:208:3:3 
348:322 3:348:322:3:3 
756:71 0:756:71:3:3 
647:240 2:647:240:2:2 
7:81 3:7:81:3:3 
836:63 2:836:63:2:2 
5:3 0:5:3:3:3 
692:486 0:692:486:3:3 
190:500 2:190:500:2:2 
462:377 0:462:377:3:3 
873:54 3:873:54:3:3 
11:227 0:11:227:3:3 
30:29 0:30:29:3:3 
91:17 0:91:17:3:3 
684:10 0:684:10:3:3 
775:221 2:775:221:2:2 
554:239 2:554:239:2:2 
54:310 0:54:310:3:3 
111:195 0:111:195:3:3 
461:272 2:461:272:2:2 
603:107 2:603:107:2:2 
416:383 0:416:383:3:3 
878:163 2:878:163:2:2 
261:38 2:261:38:2:2 
501:482 2:501:482:2:2 
168:484 3:168:484:3:3 
720:205 0:720:205:3:3 
773:349 2:773:349:2:2 
900:475 0:900:475:3:3 
523:362 2:523:362:2:2 
707:473 3:707:473:3:3 
502:318 2:502:318:2:2 
15:62 2:15:62:2:2 
233:319 2:233:319:2:2 
453:401 2:453:401:2:2 
184:122 2:184:122:2:2 
403:472 0:403:472:3:3 
592:55 0:592:55:3:3 
156:224 2:156:224:2:2 
530:469 2:530:469:2:2 
342:223 2:342:223:2:2 
398:93 2:398:93:2:2 
237:11 0:237:11:3:3 
459:17 0:459:17:3:3 
5:389 2:5:389:2:2 
578:457 0:578:457:3:3 
725:278 0:725:278:3:3 
191:430 0:191:430:3:3 
29:287 0:29:287:3:3 
658:433 2:658:433:2:2 
696:4 0:696:4:3:3 
218:456 2:218:456:2:2 
668:250 2:668:250:2:2 
193:30 0:193:30:3:3 
800:34 2:800:34:2:2 
284:243 0:284:243:3:3 
711:180 2:711:180:2:2 
255:328 2:255:328:2:2 
184:455 0:184:455:3:3 
95:147 0:95:147:3:3 
478:41 0:478:41:3:3 
544:39 0:544:39:3:3 
411:240 0:411:240:3:3 
433:408 0:433:408:3:3 
491:430 2:491:430:2:2 
808:380 2:808:380:2:2 
572:397 2:572:397:2:2 
240:110 2:240:110:2:2 
402:405 2:402:405:2:2 
796:414 0:796:414:3:3 
551:79 0:551:79:3:3 
877:74 0:877:74:3:3 
843:162 2:843:162:2:2 
607:133 0:607:133:3:3 
809:86 0:809:86:3:3 
539:109 2:539:109:2:2 
151:99 2:151:99:2:2 
528:190 3:528:190:3:3 
514:421 2:514:421:2:2 
273:273 2:273:273:2:2 
424:131 2:424:131:2:2 
297:411 2:297:411:2:2 
61:338 0:61:338:3:3 
391:449 0:391:449:3:3 
429:142 0:429:142:3:3 
729:440 0:729:440:3:3 
121:102 2:121:102:2:2 
306:347 0:306:347:3:3 
552:159 2:552:159:2:2 
572:66 0:572:66:3:3 
245:358 0:245:358:3:3 
690:53 2:690:53:2:2 
433:36 3:433:36:3:3 
487:489 0:487:489:3:3 
624:305 2:624:305:2:2 
552:46 0:552:46:3:3 
833:172 2:833:172:2:2 
352:84 2:352:84:2:2 
814:114 0:814:114:3:3 
192:397 0:192:397:3:3 
747:189 2:747:189:2:2 
107:282 3:107:282:3:3 
144:288 0:144:288:3:3 
823:224 0:823:224:3:3 
183:65 2:183:65:2:2 
663:347 0:663:347:3:3 
150:266 0:150:266:3:3 
800:19 2:800:19:2:2 
263:41 2:263:41:2:2 
410:495 2:410:495:2:2 
304:8 0:304:8:3:3 
125:466 0:125:466:3:3 
92:29 0:92:29:3:3 
737:208 2:737:208:2:2 
884:97 2:884:97:2:2 
558:486 0:558:486:3:3 
290:248 3:290:248:3:3 
257:481 2:257:481:2:2 
884:144 2:884:144:2:2 
244:375 0:244:375:3:3 
863:303 2:863:303:2:2 
543:7 2:543:7:2:2 
285:307 0:285:307:3:3 
766:212 0:766:212:3:3 
513:208 0:513:208:3:3 
570:419 0:570:419:3:3 
399:319 3:399:319:3:3 
665:397 0:665:397:3:3 
115:450 0:115:450:3:3 
560:85 2:560:85:2:2 
506:89 0:506:89:3:3 
7:202 0:7:202:3:3 
7:123 0:7:123:3:3 
802:14 2:802:14:2:2 
343:210 2:343:210:2:2 
695:377 2:695:377:2:2 
608:321 2:608:321:2:2 
627:95 2:627:95:2:2 
392:438 0:392:438:3:3 
546:11 2:546:11:2:2 
87:233 0:87:233:3:3 
646:54 2:646:54:2:2 
5:182 0:5:182:3:3 
333:361 0:333:361:3:3 
171:82 0:171:82:3:3 
446:88 0:446:88:3:3 
285:198 0:285:198:3:3 
507:90 0:507:90:3:3 
569:459 2:569:459:2:2 
53:90 0:53:90:3:3 
831:79 2:831:79:2:2 
341:223 2:341:223:2:2 
858:43 2:858:43:2:2 
492:285 0:492:285:3:3 
240:462 0:240:462:3:3 
458:413 0:458:413:3:3 
664:352 0:664:352:3:3 
294:239 0:294:239:3:3 
740:11 0:740:11:3:3 
699:203 2:699:203:2:2 
483:34 2:483:34:2:2 
835:281 0:835:281:3:3 
183:346 0:183:346:3:3 
51:294 2:51:294:2:2 
165:274 2:165:274:2:2 
645:24 2:645:24:2:2 
351:123 0:351:123:3:3 
563:387 2:563:387:2:2 
577:125 0:577:125:3:3 
533:250 2:533:250:2:2 
142:2 2:142:2:2:2 
606:487 0:606:487:3:3 
26:493 2:26:493:2:2 
579:369 2:579:369:2:2 
578:92 0:578:92:3:3 
448:441 0:448:441:3:3 
122:192 2:122:192:2:2 
764:375 2:764:375:2:2 
269:133 2:269:133:2:2 
877:176 2:877:176:2:2 
678:35 2:678:35:2:2 
401:21 0:401:21:3:3 
421:474 0:421:474:3:3 
424:434 2:424:434:2:2 
23:378 2:23:378:2:2 
481:295 2:481:295:2:2 
589:381 2:589:381:2:2 
808:344 0:808:344:3:3 
758:460 2:758:460:2:2 
207:382 0:207:382:3:3 
845:256 2:845:256:2:2 
505:26 0:505:26:3:3 
88:238 0:88:238:3:3 
107:186 2:107:186:2:2 
568:312 0:568:312:3:3 
108:145 2:108:145:2:2 
546:452 0:546:452:3:3 
349:153 0:349:153:3:3 
540:294 0:540:294:3:3 
282:210 0:282:210:3:3 
359:480 0:359:480:3:3 
487:47 2:487:47:2:2 
236:365 0:236:365:3:3 
258:75 0:258:75:3:3 
776:404 0:776:404:3:3 
687:166 2:687:166:2:2 
818:19 0:818:19:3:3 
118:85 0:118:85:3:3 
407:288 2:407:288:2:2 
433:247 0:433:247:3:3 
287:212 2:287:212:2:2 
70:236 2:70:236:2:2 
163:474 0:163:474:3:3 
843:428 0:843:428:3:3 
93:5 0:93:5:3:3 
538:178 0:538:178:3:3 
633:112 0:633:112:3:3 
495:469 2:495:469:2:2 
762:340 0:762:340:3:3 
879:489 2:879:489:2:2 
823:343 3:823:343:3:3 
475:461 0:475:461:3:3 
438:243 2:438:243:2:2 
654:450 3:654:450:3:3 
53:16 3:53:16:3:3 
287:456 2:287:456:2:2 
675:452 2:675:452:2:2 
513:481 2:513:481:2:2 
490:130 0:490:130:3:3 
770:496 0:770:496:3:3 
883:361 0:883:361:3:3 
663:383 0:663:383:3:3 
153:498 0:153:498:3:3 
504:155 2:504:155:2:2 
286:182 0:286:182:3:3 
8:6 2:8:6:2:2 
896:390 0:896:390:3:3 
291:348 0:291:348:3:3 
665:79 2:665:79:2:2 
78:52 0:78:52:3:3 
685:116 0:685:116:3:3 
523:141 2:523:141:2:2 
651:172 3:651:172:3:3 
465:465 0:465:465:3:3 
319:266 0:319:266:3:3 
604:68 0:604:68:3:3 
418:73 2:418:73:2:2 
501:25 2:501:25:2:2 
756:321 0:756:321:3:3 
55:449 2:55:449:2:2 
333:90 0:333:90:3:3 
262:94 0:262:94:3:3 
817:277 2:817:277:2:2 
286:80 0:286:80:3:3 
452:376 0:452:376:3:3 
485:266 3:485:266:3:3 
807:438 0:807:438:3:3 
257:382 0:257:382:3:3 
756:302 3:756:302:3:3 
647:73 2:647:73:2:2 
744:494 2:744:494:2:2 
105:148 2:105:148:2:2 
693:315 0:693:315:3:3 
343:246 0:343:246:3:3 
769:475 0:769:475:3:3 
464:53 2:464:53:2:2 
484:56 2:484:56:2:2 
450:248 0:450:248:3:3 
693:172 2:693:172:2:2 
674:76 0:674:76:3:3 
848:459 0:848:459:3:3 
332:244 2:332:244:2:2 
32:280 3:32:280:3:3 
285:170 0:285:170:3:3 
488:458 0:488:458:3:3 
518:128 2:518:128:2:2 
473:442 2:473:442:2:2 
237:177 0:237:177:3:3 
575:25 2:575:25:2:2 
797:15 0:797:15:3:3 
302:48 2:302:48:2:2 
