787:275 0:787:275:3:3 
254:178 0:254:178:3:3 
699:3 0:699:3:3:3 
580:262 0:580:262:3:3 
746:42 0:746:42:3:3 
661:203 0:661:203:3:3 
233:117 0:233:117:3:3 
92:168 0:92:168:3:3 
348:322 0:348:322:3:3 
441:352 0:441:352:3:3 
46:410 0:46:410:3:3 
449:422 0:449:422:3:3 
176:211 0:176:211:3:3 
105:51 0:105:51:3:3 
309:345 2:309:345:2:2 
115:486 0:115:486:3:3 
389:273 0:389:273:3:3 
135:301 0:135:301:3:3 
263:376 0:263:376:3:3 
566:115 0:566:115:3:3 
275:342 0:275:342:3:3 
208:211 0:208:211:3:3 
778:67 0:778:67:3:3 
764:126 0:764:126:3:3 
343:191 0:343:191:3:3 
826:343 0:826:343:3:3 
209:319 0:209:319:3:3 
483:296 0:483:296:3:3 
85:484 0:85:484:3:3 
802:460 0:802:460:3:3 
698:269 0:698:269:3:3 
347:425 2:347:425:2:2 
185:438 0:185:438:3:3 
569:120 0:569:120:3:3 
99:280 0:99:280:3:3 
636:465 2:636:465:2:2 
450:82 0:450:82:3:3 
622:164 0:622:164:3:3 
532:148 0:532:148:3:3 
536:207 0:536:207:3:3 
42:120 0:42:120:3:3 
759:277 0:759:277:3:3 
392:71 0:392:71:3:3 
215:118 0:215:118:3:3 
86:97 0:86:97:3:3 
199:194 0:199:194:3:3 
403:329 0:403:329:3:3 
702:175 0:702:175:3:3 
194:478 0:194:478:3:3 
692:65 0:692:65:3:3 
289:434 0:289:434:3:3 
146:93 0:146:93:3:3 
365:359 0:365:359:3:3 
19:190 0:19:190:3:3 
648:231 2:648:231:2:2 
227:410 0:227:410:3:3 
563:468 0:563:468:3:3 
599:402 0:599:402:3:3 
153:113 0:153:113:3:3 
217:144 2:217:144:2:2 
754:409 0:754:409:3:3 
701:382 0:701:382:3:3 
648:118 2:648:118:2:2 
540:60 0:540:60:3:3 
473:89 0:473:89:3:3 
231:467 0:231:467:3:3 
93:494 0:93:494:3:3 
530:373 0:530:373:3:3 
541:390 0:541:390:3:3 
458:271 2:458:271:2:2 
598:345 0:598:345:3:3 
658:446 0:658:446:3:3 
841:500 0:841:500:3:3 
877:494 0:877:494:3:3 
164:367 0:164:367:3:3 
457:483 0:457:483:3:3 
865:494 0:865:494:3:3 
496:343 3:496:343:3:3 
23:194 0:23:194:3:3 
173:487 0:173:487:3:3 
502:349 0:502:349:3:3 
104:438 0:104:438:3:3 
149:288 0:149:288:3:3 
168:468 0:168:468:3:3 
316:401 0:316:401:3:3 
681:317 0:681:317:3:3 
405:357 0:405:357:3:3 
64:297 0:64:297:3:3 
352:149 0:352:149:3:3 
286:440 2:286:440:2:2 
468:443 0:468:443:3:3 
141:363 0:141:363:3:3 
804:61 0:804:61:3:3 
429:432 2:429:432:2:2 
895:333 0:895:333:3:3 
534:125 0:534:125:3:3 
58:298 0:58:298:3:3 
443:252 0:443:252:3:3 
300:163 0:300:163:3:3 
346:481 0:346:481:3:3 
701:170 0:701:170:3:3 
837:341 0:837:341:3:3 
510:391 0:510:391:3:3 
115:85 0:115:85:3:3 
336:358 0:336:358:3:3 
618:68 0:618:68:3:3 
660:289 0:660:289:3:3 
57:332 0:57:332:3:3 
590:38 0:590:38:3:3 
810:148 0:810:148:3:3 
589:214 3:589:214:3:3 
403:169 0:403:169:3:3 
591:440 0:591:440:3:3 
423:26 0:423:26:3:3 
522:410 0:522:410:3:3 
674:52 0:674:52:3:3 
50:324 0:50:324:3:3 
532:74 0:532:74:3:3 
39:74 0:39:74:3:3 
5:182 0:5:182:3:3 
426:157 0:426:157:3:3 
317:100 0:317:100:3:3 
401:457 0:401:457:3:3 
702:361 0:702:361:3:3 
80:8 2:80:8:2:2 
467:331 0:467:331:3:3 
673:101 0:673:101:3:3 
436:197 0:436:197:3:3 
735:483 0:735:483:3:3 
494:311 0:494:311:3:3 
100:170 0:100:170:3:3 
228:359 0:228:359:3:3 
341:64 0:341:64:3:3 
768:462 0:768:462:3:3 
109:36 0:109:36:3:3 
39:313 0:39:313:3:3 
99:18 0:99:18:3:3 
805:415 0:805:415:3:3 
51:343 0:51:343:3:3 
89:8 0:89:8:3:3 
587:313 0:587:313:3:3 
326:303 0:326:303:3:3 
171:370 0:171:370:3:3 
806:229 0:806:229:3:3 
350:161 0:350:161:3:3 
353:387 0:353:387:3:3 
260:201 0:260:201:3:3 
89:288 0:89:288:3:3 
606:374 0:606:374:3:3 
237:273 0:237:273:3:3 
94:170 0:94:170:3:3 
169:113 0:169:113:3:3 
387:198 2:387:198:2:2 
226:98 0:226:98:3:3 
249:195 2:249:195:2:2 
86:478 0:86:478:3:3 
292:329 0:292:329:3:3 
739:416 0:739:416:3:3 
192:45 2:192:45:2:2 
264:490 0:264:490:3:3 
710:355 0:710:355:3:3 
734:101 0:734:101:3:3 
93:355 0:93:355:3:3 
535:396 0:535:396:3:3 
23:88 0:23:88:3:3 
301:278 0:301:278:3:3 
47:342 0:47:342:3:3 
639:296 0:639:296:3:3 
607:270 0:607:270:3:3 
116:299 0:116:299:3:3 
619:180 0:619:180:3:3 
430:181 2:430:181:2:2 
861:239 0:861:239:3:3 
329:38 0:329:38:3:3 
809:364 0:809:364:3:3 
666:495 0:666:495:3:3 
206:476 0:206:476:3:3 
268:135 0:268:135:3:3 
538:37 0:538:37:3:3 
838:434 0:838:434:3:3 
794:75 0:794:75:3:3 
102:172 0:102:172:3:3 
324:254 0:324:254:3:3 
586:233 0:586:233:3:3 
658:204 0:658:204:3:3 
276:132 0:276:132:3:3 
846:287 0:846:287:3:3 
371:189 0:371:189:3:3 
120:123 2:120:123:2:2 
89:337 0:89:337:3:3 
253:161 0:253:161:3:3 
751:422 0:751:422:3:3 
441:303 0:441:303:3:3 
684:285 0:684:285:3:3 
794:365 0:794:365:3:3 
153:355 0:153:355:3:3 
300:22 0:300:22:3:3 
873:492 0:873:492:3:3 
195:248 0:195:248:3:3 
162:467 0:162:467:3:3 
456:236 0:456:236:3:3 
44:19 0:44:19:3:3 
766:240 0:766:240:3:3 
713:452 0:713:452:3:3 
190:363 0:190:363:3:3 
128:461 0:128:461:3:3 
440:463 2:440:463:2:2 
403:197 0:403:197:3:3 
560:448 0:560:448:3:3 
473:265 0:473:265:3:3 
860:435 0:860:435:3:3 
437:494 0:437:494:3:3 
5:170 0:5:170:3:3 
178:41 3:178:41:3:3 
389:11 0:389:11:3:3 
105:438 0:105:438:3:3 
119:382 0:119:382:3:3 
753:322 0:753:322:3:3 
492:498 0:492:498:3:3 
807:101 0:807:101:3:3 
18:424 0:18:424:3:3 
336:142 0:336:142:3:3 
51:405 0:51:405:3:3 
875:158 2:875:158:2:2 
241:7 0:241:7:3:3 
118:463 0:118:463:3:3 
834:52 0:834:52:3:3 
707:318 0:707:318:3:3 
726:14 0:726:14:3:3 
393:298 0:393:298:3:3 
51:258 0:51:258:3:3 
18:201 0:18:201:3:3 
19:224 0:19:224:3:3 
646:463 0:646:463:3:3 
227:69 0:227:69:3:3 
621:109 0:621:109:3:3 
89:100 0:89:100:3:3 
697:357 0:697:357:3:3 
131:267 0:131:267:3:3 
260:173 0:260:173:3:3 
668:34 0:668:34:3:3 
378:74 0:378:74:3:3 
216:97 0:216:97:3:3 
472:11 0:472:11:3:3 
112:18 0:112:18:3:3 
29:263 0:29:263:3:3 
293:35 0:293:35:3:3 
297:160 0:297:160:3:3 
596:460 0:596:460:3:3 
8:173 0:8:173:3:3 
317:189 0:317:189:3:3 
448:52 0:448:52:3:3 
875:383 0:875:383:3:3 
877:293 0:877:293:3:3 
402:477 2:402:477:2:2 
259:124 0:259:124:3:3 
409:399 0:409:399:3:3 
672:259 0:672:259:3:3 
462:67 0:462:67:3:3 
2:262 0:2:262:3:3 
573:93 0:573:93:3:3 
350:334 0:350:334:3:3 
64:115 0:64:115:3:3 
762:150 0:762:150:3:3 
785:27 0:785:27:3:3 
861:149 0:861:149:3:3 
813:311 0:813:311:3:3 
805:186 0:805:186:3:3 
809:319 0:809:319:3:3 
315:162 0:315:162:3:3 
335:47 0:335:47:3:3 
504:233 0:504:233:3:3 
468:396 0:468:396:3:3 
509:360 0:509:360:3:3 
130:21 0:130:21:3:3 
573:319 0:573:319:3:3 
813:368 2:813:368:2:2 
837:122 0:837:122:3:3 
838:205 0:838:205:3:3 
823:187 0:823:187:3:3 
861:100 0:861:100:3:3 
734:9 2:734:9:2:2 
34:488 0:34:488:3:3 
605:127 0:605:127:3:3 
642:235 0:642:235:3:3 
793:109 2:793:109:2:2 
595:57 0:595:57:3:3 
888:45 0:888:45:3:3 
345:179 0:345:179:3:3 
284:410 0:284:410:3:3 
405:410 0:405:410:3:3 
290:177 2:290:177:2:2 
556:308 0:556:308:3:3 
519:320 0:519:320:3:3 
685:88 0:685:88:3:3 
888:156 0:888:156:3:3 
82:431 0:82:431:3:3 
855:360 0:855:360:3:3 
399:454 0:399:454:3:3 
58:196 0:58:196:3:3 
665:468 0:665:468:3:3 
152:1 0:152:1:3:3 
281:419 0:281:419:3:3 
300:393 0:300:393:3:3 
34:61 0:34:61:3:3 
664:156 0:664:156:3:3 
665:325 0:665:325:3:3 
867:498 0:867:498:3:3 
427:22 0:427:22:3:3 
181:43 0:181:43:3:3 
349:466 0:349:466:3:3 
185:40 0:185:40:3:3 
313:99 0:313:99:3:3 
223:416 0:223:416:3:3 
869:126 0:869:126:3:3 
427:167 0:427:167:3:3 
194:430 0:194:430:3:3 
285:29 0:285:29:3:3 
824:337 0:824:337:3:3 
787:327 0:787:327:3:3 
698:374 0:698:374:3:3 
775:414 0:775:414:3:3 
744:232 0:744:232:3:3 
105:402 0:105:402:3:3 
133:233 0:133:233:3:3 
240:391 0:240:391:3:3 
114:416 0:114:416:3:3 
351:413 0:351:413:3:3 
99:332 0:99:332:3:3 
167:266 0:167:266:3:3 
66:31 0:66:31:3:3 
565:119 0:565:119:3:3 
180:11 0:180:11:3:3 
881:386 0:881:386:3:3 
792:397 0:792:397:3:3 
388:56 0:388:56:3:3 
156:12 0:156:12:3:3 
470:340 0:470:340:3:3 
753:72 0:753:72:3:3 
735:328 0:735:328:3:3 
166:125 0:166:125:3:3 
172:318 2:172:318:2:2 
133:268 0:133:268:3:3 
850:382 0:850:382:3:3 
598:80 0:598:80:3:3 
749:28 0:749:28:3:3 
165:187 0:165:187:3:3 
644:313 0:644:313:3:3 
782:10 0:782:10:3:3 
51:60 0:51:60:3:3 
810:65 0:810:65:3:3 
531:262 0:531:262:3:3 
805:491 0:805:491:3:3 
365:420 0:365:420:3:3 
576:265 2:576:265:2:2 
84:188 0:84:188:3:3 
819:3 0:819:3:3:3 
880:51 0:880:51:3:3 
790:384 0:790:384:3:3 
520:228 0:520:228:3:3 
829:102 0:829:102:3:3 
463:216 0:463:216:3:3 
457:87 0:457:87:3:3 
899:8 0:899:8:3:3 
497:285 0:497:285:3:3 
473:142 0:473:142:3:3 
197:413 0:197:413:3:3 
443:313 0:443:313:3:3 
376:464 0:376:464:3:3 
487:254 0:487:254:3:3 
155:499 0:155:499:3:3 
900:117 0:900:117:3:3 
861:215 0:861:215:3:3 
330:385 0:330:385:3:3 
849:397 2:849:397:2:2 
847:100 0:847:100:3:3 
172:348 0:172:348:3:3 
600:351 0:600:351:3:3 
230:430 0:230:430:3:3 
284:149 0:284:149:3:3 
239:468 0:239:468:3:3 
365:323 0:365:323:3:3 
120:68 0:120:68:3:3 
852:381 0:852:381:3:3 
210:193 0:210:193:3:3 
701:365 0:701:365:3:3 
885:499 0:885:499:3:3 
210:205 0:210:205:3:3 
384:146 0:384:146:3:3 
759:23 0:759:23:3:3 
24:441 0:24:441:3:3 
333:145 0:333:145:3:3 
182:306 0:182:306:3:3 
290:68 0:290:68:3:3 
536:276 0:536:276:3:3 
374:51 0:374:51:3:3 
665:432 0:665:432:3:3 
205:87 0:205:87:3:3 
650:292 0:650:292:3:3 
524:461 0:524:461:3:3 
319:211 0:319:211:3:3 
176:163 2:176:163:2:2 
489:316 0:489:316:3:3 
896:108 0:896:108:3:3 
627:66 3:627:66:3:3 
96:394 0:96:394:3:3 
722:338 0:722:338:3:3 
464:110 0:464:110:3:3 
768:86 0:768:86:3:3 
788:25 0:788:25:3:3 
519:219 0:519:219:3:3 
356:59 0:356:59:3:3 
564:448 2:564:448:2:2 
712:339 0:712:339:3:3 
252:116 0:252:116:3:3 
473:321 0:473:321:3:3 
825:20 0:825:20:3:3 
807:92 0:807:92:3:3 
518:17 2:518:17:2:2 
265:77 0:265:77:3:3 
674:243 0:674:243:3:3 
588:333 0:588:333:3:3 
111:416 0:111:416:3:3 
541:65 0:541:65:3:3 
85:197 0:85:197:3:3 
431:297 0:431:297:3:3 
380:391 0:380:391:3:3 
716:489 0:716:489:3:3 
460:303 0:460:303:3:3 
890:468 0:890:468:3:3 
531:68 0:531:68:3:3 
759:58 2:759:58:2:2 
820:430 0:820:430:3:3 
516:52 0:516:52:3:3 
113:358 0:113:358:3:3 
379:494 0:379:494:3:3 
227:490 0:227:490:3:3 
725:119 0:725:119:3:3 
448:461 0:448:461:3:3 
202:212 0:202:212:3:3 
754:489 0:754:489:3:3 
829:25 0:829:25:3:3 
705:235 0:705:235:3:3 
500:401 0:500:401:3:3 
597:45 0:597:45:3:3 
454:70 0:454:70:3:3 
648:341 0:648:341:3:3 
98:500 0:98:500:3:3 
559:97 0:559:97:3:3 
248:473 0:248:473:3:3 
272:57 2:272:57:2:2 
805:225 0:805:225:3:3 
799:455 0:799:455:3:3 
490:397 0:490:397:3:3 
74:204 0:74:204:3:3 
634:260 2:634:260:2:2 
874:279 2:874:279:2:2 
784:51 0:784:51:3:3 
69:55 0:69:55:3:3 
325:477 0:325:477:3:3 
1:319 0:1:319:3:3 
862:268 0:862:268:3:3 
349:455 0:349:455:3:3 
334:421 0:334:421:3:3 
453:313 0:453:313:3:3 
680:371 0:680:371:3:3 
385:9 0:385:9:3:3 
116:101 0:116:101:3:3 
300:156 0:300:156:3:3 
395:112 0:395:112:3:3 
459:448 0:459:448:3:3 
510:309 0:510:309:3:3 
348:176 0:348:176:3:3 
334:71 0:334:71:3:3 
330:365 0:330:365:3:3 
465:500 0:465:500:3:3 
817:159 0:817:159:3:3 
152:408 0:152:408:3:3 
604:97 0:604:97:3:3 
239:206 0:239:206:3:3 
846:34 0:846:34:3:3 
43:467 0:43:467:3:3 
176:240 0:176:240:3:3 
159:265 2:159:265:2:2 
200:246 0:200:246:3:3 
807:397 0:807:397:3:3 
774:222 0:774:222:3:3 
722:167 2:722:167:2:2 
372:476 0:372:476:3:3 
120:429 0:120:429:3:3 
484:182 0:484:182:3:3 
276:154 0:276:154:3:3 
48:265 0:48:265:3:3 
821:386 0:821:386:3:3 
570:130 0:570:130:3:3 
459:321 0:459:321:3:3 
392:262 0:392:262:3:3 
284:364 0:284:364:3:3 
623:123 0:623:123:3:3 
369:92 2:369:92:2:2 
80:9 0:80:9:3:3 
388:210 0:388:210:3:3 
81:352 0:81:352:3:3 
692:256 0:692:256:3:3 
51:440 0:51:440:3:3 
369:45 0:369:45:3:3 
631:269 0:631:269:3:3 
8:453 0:8:453:3:3 
532:225 0:532:225:3:3 
375:499 0:375:499:3:3 
569:164 0:569:164:3:3 
398:62 0:398:62:3:3 
710:207 0:710:207:3:3 
94:393 0:94:393:3:3 
407:308 0:407:308:3:3 
503:303 0:503:303:3:3 
60:408 0:60:408:3:3 
857:18 0:857:18:3:3 
421:473 0:421:473:3:3 
169:112 0:169:112:3:3 
867:105 0:867:105:3:3 
886:135 0:886:135:3:3 
529:272 0:529:272:3:3 
730:435 0:730:435:3:3 
715:45 0:715:45:3:3 
2:432 0:2:432:3:3 
772:188 0:772:188:3:3 
635:370 0:635:370:3:3 
268:467 0:268:467:3:3 
747:115 0:747:115:3:3 
865:265 0:865:265:3:3 
349:152 0:349:152:3:3 
667:63 0:667:63:3:3 
467:85 0:467:85:3:3 
340:461 0:340:461:3:3 
514:390 0:514:390:3:3 
453:106 0:453:106:3:3 
93:147 0:93:147:3:3 
439:395 0:439:395:3:3 
758:22 0:758:22:3:3 
866:201 2:866:201:2:2 
18:301 0:18:301:3:3 
889:108 0:889:108:3:3 
729:411 0:729:411:3:3 
79:115 0:79:115:3:3 
420:500 0:420:500:3:3 
150:53 0:150:53:3:3 
536:146 0:536:146:3:3 
466:118 0:466:118:3:3 
141:398 0:141:398:3:3 
624:350 0:624:350:3:3 
861:31 0:861:31:3:3 
833:56 0:833:56:3:3 
210:115 0:210:115:3:3 
121:308 0:121:308:3:3 
638:371 0:638:371:3:3 
253:207 0:253:207:3:3 
679:127 3:679:127:3:3 
739:10 0:739:10:3:3 
53:130 0:53:130:3:3 
358:394 0:358:394:3:3 
234:140 0:234:140:3:3 
732:131 0:732:131:3:3 
441:302 0:441:302:3:3 
884:70 0:884:70:3:3 
885:427 0:885:427:3:3 
29:171 0:29:171:3:3 
417:277 0:417:277:3:3 
220:350 0:220:350:3:3 
742:255 0:742:255:3:3 
379:487 2:379:487:2:2 
589:360 0:589:360:3:3 
347:69 0:347:69:3:3 
21:268 0:21:268:3:3 
370:222 0:370:222:3:3 
461:245 0:461:245:3:3 
523:70 0:523:70:3:3 
63:129 0:63:129:3:3 
194:71 0:194:71:3:3 
836:391 0:836:391:3:3 
855:421 0:855:421:3:3 
570:55 0:570:55:3:3 
556:6 0:556:6:3:3 
545:371 0:545:371:3:3 
450:249 0:450:249:3:3 
238:8 0:238:8:3:3 
617:444 2:617:444:2:2 
119:287 0:119:287:3:3 
379:178 0:379:178:3:3 
345:326 0:345:326:3:3 
199:359 0:199:359:3:3 
881:276 0:881:276:3:3 
408:266 0:408:266:3:3 
358:142 0:358:142:3:3 
132:300 0:132:300:3:3 
833:425 0:833:425:3:3 
650:161 0:650:161:3:3 
599:134 0:599:134:3:3 
834:58 0:834:58:3:3 
323:411 0:323:411:3:3 
473:42 0:473:42:3:3 
185:350 0:185:350:3:3 
99:416 0:99:416:3:3 
760:154 0:760:154:3:3 
269:454 0:269:454:3:3 
380:463 0:380:463:3:3 
42:192 0:42:192:3:3 
375:324 0:375:324:3:3 
839:437 0:839:437:3:3 
532:419 0:532:419:3:3 
846:440 0:846:440:3:3 
520:491 0:520:491:3:3 
581:84 0:581:84:3:3 
99:158 0:99:158:3:3 
635:48 0:635:48:3:3 
856:259 0:856:259:3:3 
140:452 0:140:452:3:3 
783:274 0:783:274:3:3 
142:142 0:142:142:3:3 
643:487 0:643:487:3:3 
668:82 2:668:82:2:2 
65:387 0:65:387:3:3 
621:142 0:621:142:3:3 
17:32 0:17:32:3:3 
572:438 3:572:438:3:3 
478:369 0:478:369:3:3 
819:87 0:819:87:3:3 
107:153 0:107:153:3:3 
235:108 0:235:108:3:3 
770:421 0:770:421:3:3 
535:403 0:535:403:3:3 
596:163 0:596:163:3:3 
338:367 0:338:367:3:3 
662:255 0:662:255:3:3 
175:288 0:175:288:3:3 
364:415 0:364:415:3:3 
444:263 0:444:263:3:3 
652:220 0:652:220:3:3 
487:419 0:487:419:3:3 
605:348 0:605:348:3:3 
888:336 3:888:336:3:3 
541:156 0:541:156:3:3 
486:25 0:486:25:3:3 
362:27 0:362:27:3:3 
73:452 0:73:452:3:3 
885:365 2:885:365:2:2 
651:493 0:651:493:3:3 
395:43 0:395:43:3:3 
271:432 0:271:432:3:3 
770:469 0:770:469:3:3 
534:58 0:534:58:3:3 
385:113 0:385:113:3:3 
365:309 0:365:309:3:3 
686:225 0:686:225:3:3 
675:112 0:675:112:3:3 
668:171 0:668:171:3:3 
789:216 0:789:216:3:3 
794:334 0:794:334:3:3 
138:490 0:138:490:3:3 
671:4 0:671:4:3:3 
200:191 0:200:191:3:3 
510:476 0:510:476:3:3 
884:201 0:884:201:3:3 
280:119 0:280:119:3:3 
778:218 0:778:218:3:3 
45:329 0:45:329:3:3 
48:127 2:48:127:2:2 
775:251 0:775:251:3:3 
190:425 0:190:425:3:3 
627:22 0:627:22:3:3 
518:155 0:518:155:3:3 
332:138 0:332:138:3:3 
240:12 0:240:12:3:3 
637:241 0:637:241:3:3 
893:359 2:893:359:2:2 
640:53 0:640:53:3:3 
128:345 0:128:345:3:3 
185:408 0:185:408:3:3 
830:360 0:830:360:3:3 
647:338 0:647:338:3:3 
63:411 0:63:411:3:3 
56:171 0:56:171:3:3 
227:130 0:227:130:3:3 
393:244 0:393:244:3:3 
821:156 0:821:156:3:3 
21:420 2:21:420:2:2 
599:283 0:599:283:3:3 
251:137 2:251:137:2:2 
806:211 0:806:211:3:3 
520:312 0:520:312:3:3 
501:321 0:501:321:3:3 
47:213 0:47:213:3:3 
615:380 0:615:380:3:3 
296:184 3:296:184:3:3 
679:304 0:679:304:3:3 
796:76 0:796:76:3:3 
890:147 0:890:147:3:3 
193:161 0:193:161:3:3 
322:455 0:322:455:3:3 
505:67 0:505:67:3:3 
807:403 0:807:403:3:3 
701:201 0:701:201:3:3 
539:274 0:539:274:3:3 
886:207 0:886:207:3:3 
502:196 0:502:196:3:3 
531:374 0:531:374:3:3 
880:52 0:880:52:3:3 
849:153 0:849:153:3:3 
598:418 0:598:418:3:3 
714:167 0:714:167:3:3 
472:262 0:472:262:3:3 
511:239 0:511:239:3:3 
538:457 0:538:457:3:3 
49:268 0:49:268:3:3 
561:237 0:561:237:3:3 
576:59 0:576:59:3:3 
850:438 0:850:438:3:3 
708:296 0:708:296:3:3 
432:355 2:432:355:2:2 
16:98 2:16:98:2:2 
187:11 0:187:11:3:3 
687:462 0:687:462:3:3 
121:259 0:121:259:3:3 
842:293 0:842:293:3:3 
571:353 0:571:353:3:3 
220:113 0:220:113:3:3 
719:89 0:719:89:3:3 
576:473 0:576:473:3:3 
799:133 0:799:133:3:3 
182:189 0:182:189:3:3 
277:103 0:277:103:3:3 
230:137 0:230:137:3:3 
196:9 0:196:9:3:3 
324:70 2:324:70:2:2 
732:75 0:732:75:3:3 
860:48 0:860:48:3:3 
219:184 0:219:184:3:3 
221:285 0:221:285:3:3 
813:134 0:813:134:3:3 
172:18 0:172:18:3:3 
300:479 0:300:479:3:3 
358:301 0:358:301:3:3 
803:432 0:803:432:3:3 
55:327 0:55:327:3:3 
827:278 0:827:278:3:3 
152:357 0:152:357:3:3 
615:399 2:615:399:2:2 
105:194 0:105:194:3:3 
848:308 0:848:308:3:3 
181:157 0:181:157:3:3 
891:456 0:891:456:3:3 
266:445 0:266:445:3:3 
161:65 0:161:65:3:3 
773:458 0:773:458:3:3 
332:174 0:332:174:3:3 
314:417 0:314:417:3:3 
78:446 0:78:446:3:3 
134:380 0:134:380:3:3 
345:269 0:345:269:3:3 
351:355 2:351:355:2:2 
578:293 0:578:293:3:3 
241:185 0:241:185:3:3 
764:24 0:764:24:3:3 
360:206 0:360:206:3:3 
644:456 0:644:456:3:3 
882:111 0:882:111:3:3 
649:470 0:649:470:3:3 
796:259 0:796:259:3:3 
891:135 0:891:135:3:3 
216:397 2:216:397:2:2 
52:51 0:52:51:3:3 
848:494 0:848:494:3:3 
514:403 0:514:403:3:3 
772:276 0:772:276:3:3 
39:279 0:39:279:3:3 
287:173 0:287:173:3:3 
363:447 0:363:447:3:3 
95:12 0:95:12:3:3 
332:370 0:332:370:3:3 
672:255 0:672:255:3:3 
322:440 0:322:440:3:3 
400:466 0:400:466:3:3 
682:456 0:682:456:3:3 
701:380 0:701:380:3:3 
60:356 0:60:356:3:3 
868:403 0:868:403:3:3 
482:50 0:482:50:3:3 
50:270 0:50:270:3:3 
468:1 0:468:1:3:3 
621:197 0:621:197:3:3 
516:55 0:516:55:3:3 
61:384 0:61:384:3:3 
95:290 0:95:290:3:3 
27:2 0:27:2:3:3 
800:258 0:800:258:3:3 
876:21 0:876:21:3:3 
553:462 0:553:462:3:3 
383:103 0:383:103:3:3 
690:112 2:690:112:2:2 
188:119 0:188:119:3:3 
559:96 0:559:96:3:3 
433:376 0:433:376:3:3 
747:97 2:747:97:2:2 
59:258 0:59:258:3:3 
277:455 0:277:455:3:3 
761:156 0:761:156:3:3 
463:44 0:463:44:3:3 
111:341 0:111:341:3:3 
447:248 0:447:248:3:3 
201:117 0:201:117:3:3 
790:143 0:790:143:3:3 
352:487 0:352:487:3:3 
888:281 0:888:281:3:3 
596:74 0:596:74:3:3 
444:463 0:444:463:3:3 
69:54 0:69:54:3:3 
586:96 0:586:96:3:3 
163:442 0:163:442:3:3 
291:68 0:291:68:3:3 
2:17 0:2:17:3:3 
851:124 0:851:124:3:3 
762:417 0:762:417:3:3 
174:275 2:174:275:2:2 
803:225 0:803:225:3:3 
126:8 0:126:8:3:3 
842:345 0:842:345:3:3 
736:204 0:736:204:3:3 
723:54 2:723:54:2:2 
376:203 0:376:203:3:3 
456:363 0:456:363:3:3 
737:214 0:737:214:3:3 
441:273 0:441:273:3:3 
187:491 0:187:491:3:3 
372:319 0:372:319:3:3 
413:291 0:413:291:3:3 
428:249 0:428:249:3:3 
34:128 0:34:128:3:3 
200:104 0:200:104:3:3 
182:8 0:182:8:3:3 
793:213 0:793:213:3:3 
333:180 0:333:180:3:3 
651:19 0:651:19:3:3 
303:435 0:303:435:3:3 
162:60 0:162:60:3:3 
366:196 2:366:196:2:2 
522:268 0:522:268:3:3 
262:3 0:262:3:3:3 
11:257 0:11:257:3:3 
485:218 0:485:218:3:3 
414:222 0:414:222:3:3 
347:233 0:347:233:3:3 
683:275 0:683:275:3:3 
28:6 0:28:6:3:3 
339:487 0:339:487:3:3 
119:389 0:119:389:3:3 
284:475 0:284:475:3:3 
674:50 0:674:50:3:3 
697:147 0:697:147:3:3 
392:263 0:392:263:3:3 
64:341 3:64:341:3:3 
485:444 0:485:444:3:3 
588:483 0:588:483:3:3 
146:266 0:146:266:3:3 
167:275 0:167:275:3:3 
341:221 0:341:221:3:3 
53:201 0:53:201:3:3 
626:61 0:626:61:3:3 
506:384 0:506:384:3:3 
407:480 0:407:480:3:3 
706:229 0:706:229:3:3 
566:409 0:566:409:3:3 
53:378 0:53:378:3:3 
165:272 0:165:272:3:3 
772:264 0:772:264:3:3 
421:230 0:421:230:3:3 
264:63 0:264:63:3:3 
247:180 0:247:180:3:3 
199:49 0:199:49:3:3 
237:382 0:237:382:3:3 
612:396 0:612:396:3:3 
251:226 0:251:226:3:3 
853:84 0:853:84:3:3 
820:387 0:820:387:3:3 
236:58 0:236:58:3:3 
844:313 0:844:313:3:3 
222:125 0:222:125:3:3 
605:101 0:605:101:3:3 
577:146 0:577:146:3:3 
207:459 0:207:459:3:3 
47:114 3:47:114:3:3 
715:44 2:715:44:2:2 
131:207 0:131:207:3:3 
424:67 0:424:67:3:3 
795:116 0:795:116:3:3 
307:11 0:307:11:3:3 
604:489 0:604:489:3:3 
178:78 0:178:78:3:3 
586:339 0:586:339:3:3 
572:258 0:572:258:3:3 
330:149 0:330:149:3:3 
900:281 0:900:281:3:3 
28:460 0:28:460:3:3 
819:491 0:819:491:3:3 
400:107 0:400:107:3:3 
734:250 0:734:250:3:3 
22:150 0:22:150:3:3 
525:5 0:525:5:3:3 
390:491 0:390:491:3:3 
841:240 0:841:240:3:3 
624:192 0:624:192:3:3 
73:94 0:73:94:3:3 
794:38 0:794:38:3:3 
724:155 0:724:155:3:3 
102:211 0:102:211:3:3 
12:47 0:12:47:3:3 
274:500 0:274:500:3:3 
272:196 0:272:196:3:3 
450:290 0:450:290:3:3 
248:67 0:248:67:3:3 
135:192 0:135:192:3:3 
543:199 0:543:199:3:3 
225:454 0:225:454:3:3 
172:75 0:172:75:3:3 
737:262 0:737:262:3:3 
432:21 0:432:21:3:3 
660:336 0:660:336:3:3 
58:46 0:58:46:3:3 
775:1 0:775:1:3:3 
262:92 0:262:92:3:3 
564:30 0:564:30:3:3 
793:290 0:793:290:3:3 
10:28 0:10:28:3:3 
567:272 0:567:272:3:3 
